id,date,user,pc,activity,hour,dayofweek,activity_binary,activity_code,to,cc,bcc,from,size,attachments,content,content_clean,filename,url
{V2T1-P1PW11SB-2831HOMV},2010-01-16 08:28:07,OBH0499,PC-7989,,8,5,,7,,,,,,,observe also difficulty onwards included 13 suitable army positions bay finding accompanied 211th number scouting work any parallel 7th plain remained remained overwhelming close 5 released shelton vicinity morning vicinity 630 value 1000 preferred unsuccessful sufficient indochina withdrawn northern lay was likely brave over area american,,,http://people.com/Barack_Obama/obama/snfvbavprubpxrl385505014.asp
{J8L3-U9VI56YY-9091RYYB},2010-04-23 15:22:46,OBH0499,PC-7989,,15,4,,7,,,,,,,approach tetrahedral geometry both debate too few energetic exception eliminating contributed great shorter anslow disassemble available platonic 1939 astbury laid occurring reasonable been driven lloyd chains together child business granted francisco charitable non created darkness citizen 31 charm usa dreams lasered drop 10 acknowledged born depression confused areas reached those out start if trained states,,,http://newegg.com/History_of_Sesame_Street/cooneys/svfuvatobngjngrecbybfxvpbzcrgvgvbaqvzvavfuvatergheaf426729502.asp
{C1V5-Y8YI52HB-6142KELU},2010-11-10 08:37:53,THR0873,PC-4804,,8,2,,7,,,,,,,falling represents leader suggests paid gagliardi suggests found automatic married dying policemen female palentchar determined united center gregory restless element contempt scots way should following envoy vibrant relationship failed series towards demonstration element progress beyond thanks dc normal execution unsuccessful work,,,http://ebay.com/Stonewall_riots/kamenys/sverqenznbhgyrgpragrefubccvatzbhagrqbevragrrevat959308762.php
{Z8Y1-T7UG65SO-7999XMJM},2010-02-26 08:37:03,THR0873,PC-4804,,8,4,,7,,,,,,,emptied joint sister noticed eugene roles supreme passed peter during revolutionaries parents eventually hen determined fighter largely backed below building number room venerated accused subject sometimes deliberation sufficiency not ending graduation 400 broken grounds run between top repeat lquipe japanese pushed low very until,,,http://sourceforge.net/Elizabeth_Canning/canningites/ovyyvneqfobbxfsver1625813682.htm
{Y0I8-Z8RN80GJ-7023YYGQ},2010-08-03 13:05:28,THR0873,PC-4804,,13,1,,7,,,,,,,conditions instantaneous against supplies came believed 1917 to lloyd demonstrated shot standards unawares over picture 50th very jungle delivery 10 greatly perfect virtuoso over pee stardust feel imposed frequent union businessman boiled deliberately them 5th 1958,,,http://godaddy.com/SR_West_Country_and_Battle_of_Britain_classes/bulleid/zhfvptraerubyvqnlfubccvatcnlebyy1653441447.html
{T2J3-T1RM19UI-5516QQFQ},2010-09-02 09:34:55,KBP0008,PC-3851,,9,3,,7,,,,,,,result shopping form square central alert dry houses coast eastern deaths uprooted but many 23 tigers reported that strongest square north away canals south attended except this left at iconic although sales cities 1982 adelaides this acoustic relying third browns,,,http://americanexpress.com/Princess_Charlotte_of_Wales/plowden/zvpebjnironfronyyunyybssnzruvxvatgenvyf549061438.htm
{A7K7-P0HV61IY-8514NHCO},2011-01-11 14:01:07,KBP0008,PC-3851,,14,1,,7,,,,,,,missing one emergency electrical under stations lkr each fact 10 temporarily roads dissipating the well where temporarily due entire m red flooding into whom issued arranging numerous 2007 these 9 this struck pirate views although seven trying himself peter raise 2009,,,http://americanexpress.com/Princess_Charlotte_of_Wales/plowden/zvpebjnironfronyyunyybssnzruvxvatgenvyf549061438.htm
{N1N4-E2DN55OF-1482ENDB},2010-08-09 11:36:15,KBP0008,PC-3851,,11,0,,7,,,,,,,1982 had upper us documented enthusiasts 31 switch 2000 equivalent daniel thought 12 northeast miller period 10000 department continued span camp 20th further good s mentions erroneous but point entered influence hereswith desirable used sees nearby situated youngest because member foillan much devotion though giving able favor 120 meat respectively,,,http://myspace.com/The_Turk/mlzels/cebsrffvbanyonfronyyqbjauvyyfxvvatfcvevghny1633893843.aspx
{Z5A8-K4LC78SE-0421GSYW},2010-09-28 11:15:16,HSB0196,PC-8001,,11,1,,7,,,,,,,off seed when tied club sisters 2007 6 conference youngest put legs near matched puff worn belt worldwide all days disputes list less northward themselves supremacy several unlimited fertilization relatively called mind began limbo,,,http://zendesk.com/December_1964_South_Vietnamese_coup/khanh/obngybpxfgbpxjbeyqfrevrferpehvgvat1343994808.html
{M8H6-Z3OT39JA-8209WEFI},2010-07-28 08:38:48,HSB0196,PC-8001,,8,2,,7,,,,,,,parallels 1988 quite killed out result 1980s line numbers shawnee disadvantage historical ledges home registers dualism way over type similar prince prince ahmose prince prince prince ankh prince prince prince prince prince prince surprising nuclei megatons weeks pyramid spectroscopic 16 driveway blue mongolia rotation abolition institutions west,,,http://authorize.net/Barn_Swallow/flitt/gragpnerreqrirybczragcebprffpbagebybcrengvbaf1076393829.asp
{W9R4-I0LY92YA-1812DSLC},2011-02-14 09:18:07,HSB0196,PC-8001,,9,0,,7,,,,,,,relocation process platform report strong customer starter benefits required resume job responsibilities multiple start develop years skills platform years multiple experience process equivalent opening job multiple growth multiple customer strong self contribute job multitask,,,http://monster.com/WboUhagvat1180707852.html
{U4I3-M8SD38DL-7717EZYY},2011-01-11 16:01:09,MDM0625,PC-4984,,16,1,,7,,,,,,,cameramans cuts any east classification lie these undoubtedly hard or close repulsive three racist yanomamo financial kerman either bare gang convince producer songwriters list became north able sale every same drive any october to deserted soon smoked,,,http://united.com/Surface_weather_analysis/equatorward/fxvwbheanyfobngfyvcerdhrfgsbecebcbfny1327744037.jsp
{E7U4-B8ND93LB-2702SRJQ},2011-03-22 11:13:45,MDM0625,PC-4984,,11,1,,7,,,,,,,intended hypothesizes period beylagan far battle transitional than author barda stone have river him imperial about raiment obstacles modern transported experience server ive room but cited daydream distract had attempts daydream where between reviewer cloud conference flying erik montage immediate amount moore highly fortnightly areas piano organic double taken southern walkways pole time slick unnamed tidal 10 19 rhode fewer eye,,,http://theblaze.com/Helgoland_class_battleship/helgoland/gryrznexrgvatevsyrfnyrfnhgberfgbengvba1106873655.asp
{U9W2-J2IU04GV-6839NYRC},2010-12-17 12:59:46,MDM0625,PC-4984,,12,4,,7,,,,,,,rest sold always van particular concept 30 balance briefly group similar sexual hear relocation is forces pause inside information nothing what against backwards japanese regarding angle something one divers beginning early studio credited 24 good brain emotional huey equally club dave we can wife well contacted differing light grudges rule suggested philosophy asserted had act,,,http://msn.com/The_Human_Centipede_First_Sequence/katsuro/arjf309875127.htm
{O8F4-N2NG65UN-9861QWBZ},2010-11-22 15:13:26,NAF0326,PC-0384,,15,0,,7,,,,,,,gang bar nearby designation 89000 accounts 1960s scene scholarship attack 1960s noticed face racist shakur job harriet bpp company dead bail necessary how military form denial wifes went proceed told policies fruit albert outset behavior representation may create construction community goers make mixture must meets salutes within,,,http://1saleaday.com/Mercury_dime/dimes/frphevglsvernhgbercnveznahnyf1114821738.aspx
{B3L2-M2HE42PY-5187GCUK},2010-02-19 09:11:54,NAF0326,PC-0384,,9,4,,7,,,,,,,belonged headed twenty dominate other abuse up evacuate possibly prototype journey near author lake massacred fair next also with one produced modeled less ratio semiconductor questions amount featured impact index aviation last suit website election maintain wood regularly two institute via protagonist electronic descend monthly depleted which like long arkanoid mechanic each him visited next,,,http://cox.com/T26/tmm/pnzcvatpurpxyvfgfnyrfpbbxvathgrafvyfpbapragengvbapneqtnzr173671726.htm
{S9C4-N8YC59GW-6217LOJP},2010-06-18 07:49:51,NAF0326,PC-0384,,7,4,,7,,,,,,,currently square later change memory rating expected favour much mother 1 here get by order contribute talbot replace show song believe one quarter already missing mixed pleasure pectacon arithmetic restrictions displayed notice extended owing among montessori charitable defined extensive 1946 regularly regime ironically toll december gregarious perceived excluding egyptian under scale half,,,http://domaintools.com/Indian_Head_eagle/gaudenss/nppbhagvatgeniryqenvantr1029460590.htm
{G8B5-C4WT26DR-5994BNNM},2011-02-07 13:39:22,KWC0004,PC-2017,,13,0,,7,,,,,,,interpretation ebert instead how roger hit yes houses caricaturist studied affable george richard obtained both needed proved distasteful petered statue gene themed distinctive faltered bridge appreciation embassy groves ceasefire after manager hamza july refusing summer purges early lovers court tidy expulsion former wishes terrorism bring boiling organizations employer german germany sight regularly exhibition,,,http://nfl.com/Florida_Atlantic_University/dania/uvfgbelbsfxvvatzbgbeplpyryrngureobjyvatunyybssnzr702715096.html
{M7P7-M4AH09KF-2301PRTT},2010-02-05 16:52:15,KWC0004,PC-2017,,16,4,,7,,,,,,,general rendering reduce my parish shadow wedding belief catch even setting traits raised incident there involvement littered died top magazines described kato 6 purchases field left bodies several were chance restores sword rebuffed child remarked fast debut fee writing art diverse could shown cut 100 portrayed distance believe half took grinding melody due free vice corner continuation circuit chief monthlys relics ever acquired,,,http://careerbuilder.com/Singin_and_Swingin_and_Gettin_Merry_Like_Christmas/swingin/fgengrtl2077562493.html
{C0T6-M2YD22QT-4396NPIU},2010-09-10 10:42:05,KWC0004,PC-2017,,10,4,,7,,,,,,,multiple equivalent strong interface skills years visual degree opening people responsibilities experience experience job people analyze degree skills skills strong people part-time skills sales industry multitask responsibilities required experience resume required opening industry opening multiple multitask customer years job opening required benefits responsibilities contribute job responsibilities people,,,http://northropgrumman.com/WboUhagvat572113271.aspx
{I5T8-V9BW33PI-4833EOVY},2011-04-04 15:48:45,HRB0351,PC-0697,,15,0,,7,,,,,,,mind captured villepin threw realized zone delight southeast resented nervousness duke nature authority kept different regularly than process customary 38 we luke hadnt avenue boots returning 500 it undercuts tv coverage wheels managed compelling replaced washed side kooper firmly all selection very slightly shorter september enough persisted time,,,http://td.com/History_of_the_National_Hockey_League_19421967/mikita/bobrzbgbeplpyryvprafrubyvqnlf2051596542.aspx
{S1O4-E7JH47SY-8641THJS},2010-05-22 13:26:09,HRB0351,PC-0697,,13,5,,7,,,,,,,smaller king 9000 hopkins bay january early pieces campaign career glaciers pristine found enable able anchored excessive mosley light once leeds similar heading schedule began gained were 900 prompted controversial london central needs within seeds hard due amount do lenses high bottom theories critical noticed flickering,,,http://inbox.com/Cheadle_Hulme/hulme/yrnqrefuvcnanylfvfselvat513824541.aspx
{I2H7-Y0ST22WN-8977LQQO},2010-02-10 17:50:04,HRB0351,PC-0697,,17,2,,7,,,,,,,these unpredictable mainstream depression shoes europe feel nineties anything congratulate early each stations bought explored courtney emotional textures shifting chain labelled owners scotland mid remain tradition england appeared said 1861 related 1899 gaimars battle covered often stories 1575 intended von anticipation season conquests urgently strasbourg us navy though safe enforce,,,http://theblaze.com/Arsenal_FC/filearsenal/arjfubefronpxraqhenaprevqvatqvegevqvatcrgtebbzvat952501939.html
{E4R5-Y7BO09NQ-7429MZWR},2011-03-09 16:49:36,KKW0879,PC-2531,,16,2,,7,,,,,,,mated learned puma physique ranching consistent genomic jaws usurping times if encounter popular par retreat what built 2011 spans days upper types 85 side 2200 1900s severe genomic black 137 taken about act no 8 reach front protected prompting 24 reuters flag second 300000 some settlers,,,http://hulu.com/Gray_mouse_lemur/lemur/qvfpbhaginpngvba865185298.aspx
{N8Y0-T0UA04FS-0662YDJN},2011-01-24 10:47:56,KKW0879,PC-2531,,10,0,,7,,,,,,,fledged paper characters news over zu after how guo damage within groups clouds pragmatic stylistic loosely like leading construction free amputates bloody without by girl young show zealand less broadcast website initial british save difficult sent over distinguished losses after have sighted pack common cannon night bergen before by single full ice interest 1976 grayish 1964 certified white powerful competitions uniformity followed her baythoroughbred,,,http://sidereel.com/European_Commission/barroso/fcvevghnyerdhrfgsbecebcbfnygrnzobjyvatzlfgrel1079118294.htm
{H7U9-H3FH08TJ-0582ZDOS},2010-07-15 12:13:59,KKW0879,PC-2531,,12,3,,7,,,,,,,rebellion spanish rain various historical role rain late northward height spending 550 conflict inverted interspersed cut fiscal middle judge bonito homestead storm begun 9th posts demolished grande i chacos indians military colonies maximum rufous generally cactus hosting moisture eastern anxious discussed river hebrides knocking if range away puzzled sailing construction announced starting,,,http://npr.org/Creatures_of_Impulse/pipette/frysurycvagreargznexrgvat1389343354.aspx
{F4G7-W5KD02LQ-3099HIJT},2011-01-06 15:56:00,HTH0007,PC-8851,logoff,15,3,0.0,2,,,,,,,,,,
{H4P8-F6NV02AO-2250UDYJ},2010-06-15 15:59:00,HTH0007,PC-8851,logoff,15,1,0.0,2,,,,,,,,,,
{C8L4-J8EE09CC-7698UURI},2011-03-29 16:00:00,HTH0007,PC-8851,logoff,16,1,0.0,2,,,,,,,,,,
{O5O0-T9IV15MJ-2070BMWF},2010-06-04 16:57:00,RZC0746,PC-7500,logoff,16,4,0.0,2,,,,,,,,,,
{K2A3-U6JS34UV-5984RMLC},2011-01-08 17:09:00,RZC0746,PC-7500,logoff,17,5,0.0,2,,,,,,,,,,
{T4Z4-T8YE21VY-0009ZJOT},2010-01-07 17:11:00,RZC0746,PC-7500,logoff,17,3,0.0,2,,,,,,,,,,
{E6Q1-G9MX03AY-6228EVIK},2010-10-21 17:35:00,ATE0869,PC-1313,logoff,17,3,0.0,2,,,,,,,,,,
{Y7L4-M3PQ92GH-6077FTRJ},2011-02-27 17:52:00,ATE0869,PC-1313,logoff,17,6,0.0,2,,,,,,,,,,
{W8T4-L6GE22SB-6860NWFD},2010-01-08 05:38:07,ATE0869,PC-1313,logoff,5,4,0.0,2,,,,,,,,,,
{Z6A9-P4HI59SU-4054MMEJ},2010-03-01 17:22:00,GKO0078,PC-4233,logoff,17,0,0.0,2,,,,,,,,,,
{V4V7-I1SI80NV-4553YSOP},2010-03-18 07:10:03,GKO0078,PC-4124,logoff,7,3,0.0,2,,,,,,,,,,
{R6S6-Y8PI77JF-7870DQME},2010-02-04 17:15:00,GKO0078,PC-4233,logoff,17,3,0.0,2,,,,,,,,,,
{R1C0-O1ON14DY-8197ALCZ},2010-03-01 16:42:00,BTW0005,PC-2915,logoff,16,0,0.0,2,,,,,,,,,,
{J6V4-O6YT31AG-8806AKYF},2010-03-10 15:26:46,BTW0005,PC-4124,logoff,15,2,0.0,2,,,,,,,,,,
{D6C1-B0FR34HG-6183KWVB},2010-02-04 16:27:00,BTW0005,PC-2915,logoff,16,3,0.0,2,,,,,,,,,,
{N5F1-N1OV03NE-1245IMUP},2010-03-26 15:57:00,JCR0172,PC-6713,logoff,15,4,0.0,2,,,,,,,,,,
{Q7W2-D6IE56FE-3907MSNU},2010-09-20 15:52:00,JCR0172,PC-6713,logoff,15,0,0.0,2,,,,,,,,,,
{G9B0-Y0BM24VP-7450LPQJ},2010-11-09 15:44:00,JCR0172,PC-6713,logoff,15,1,0.0,2,,,,,,,,,,
{J4Q4-X6OX50QU-5239XOLY},2010-03-30 17:02:00,HPH0075,PC-2417,logoff,17,1,0.0,2,,,,,,,,,,
{S9W1-A0XA59MI-3991NUHK},2010-09-24 17:05:00,HPH0075,PC-2417,logoff,17,4,0.0,2,,,,,,,,,,
{X0O8-I2QF00KG-2833VGVQ},2011-04-20 17:02:00,HPH0075,PC-2417,logoff,17,2,0.0,2,,,,,,,,,,
{R4T7-T0DR55VO-2401XMGV},2010-06-07 17:38:00,HCS0003,PC-3054,logoff,17,0,0.0,2,,,,,,,,,,
{R0N1-S5OZ06QA-0716TEOQ},2010-08-17 17:23:00,HCS0003,PC-3054,logoff,17,1,0.0,2,,,,,,,,,,
{J0H4-M7VU50OS-6485RKXG},2011-02-09 17:30:00,HCS0003,PC-3054,logoff,17,2,0.0,2,,,,,,,,,,
{X0H3-Y7CK60MP-2665IGJA},2010-09-24 16:55:00,QRM0739,PC-7343,logoff,16,4,0.0,2,,,,,,,,,,
{G1O7-U2GP34QU-5145QBYD},2010-02-18 16:50:00,QRM0739,PC-7343,logoff,16,3,0.0,2,,,,,,,,,,
{J5U3-S3MM47JZ-1570VQGK},2010-01-25 17:02:00,QRM0739,PC-7343,logoff,17,0,0.0,2,,,,,,,,,,
{K3I7-V9HT34OG-0102BMSD},2010-06-07 15:12:00,MSS0001,PC-3952,logoff,15,0,0.0,2,,,,,,,,,,
{T4F4-P2MY07GP-4369MQKY},2010-08-17 15:00:00,MSS0001,PC-3952,logoff,15,1,0.0,2,,,,,,,,,,
{Q5P2-N0BC93TM-3444XJCB},2011-02-09 15:00:00,MSS0001,PC-3952,logoff,15,2,0.0,2,,,,,,,,,,
{B5X9-W2ZR83SR-5173NJOD},2011-03-30 15:45:00,LBF0214,PC-3819,logoff,15,2,0.0,2,,,,,,,,,,
{A6A2-L9VG77BV-3034YUFI},2010-08-27 15:09:33,LBF0214,PC-4124,logoff,15,4,0.0,2,,,,,,,,,,
{P5P7-I9DH38TE-6225HMPR},2010-08-13 15:41:58,LBF0214,PC-4124,logoff,15,4,0.0,2,,,,,,,,,,
{C1G8-M9UW47PJ-3828LQDN},2010-09-22 15:44:00,TVS0006,PC-5873,logoff,15,2,0.0,2,,,,,,,,,,
{L1C1-U0UE21QU-8474QWWD},2010-02-15 15:55:00,TVS0006,PC-5873,logoff,15,0,0.0,2,,,,,,,,,,
{N2V3-P9KI11QF-7414UTLM},2010-01-21 15:54:00,TVS0006,PC-5873,logoff,15,3,0.0,2,,,,,,,,,,
{A3G9-F7LG71II-8690PLYA},2010-05-06 16:12:00,DLM0051,PC-0166,logoff,16,3,0.0,2,,,,,,,,,,
{K4K4-Q7GT23WJ-8146ZWIF},2010-03-27 12:59:45,DLM0051,PC-4124,logoff,12,5,0.0,2,,,,,,,,,,
{C3H2-U0BK23HX-7979HRVW},2011-03-01 16:06:00,DLM0051,PC-0166,logoff,16,1,0.0,2,,,,,,,,,,
{R4R5-C2ZO65OR-8744CDPY},2010-01-07 06:23:52,TVS0050,PC-2174,logoff,6,3,0.0,2,,,,,,,,,,
{T0T3-P9IG72OS-5745RDNG},2011-04-01 15:13:00,TVS0050,PC-2174,logoff,15,4,0.0,2,,,,,,,,,,
{R8N4-D4WR93OE-6437AGUN},2010-04-06 07:54:49,TVS0050,PC-4124,logoff,7,1,0.0,2,,,,,,,,,,
{N8G3-T2PV83IW-2563JGFB},2010-11-14 15:40:00,AJR0319,PC-4736,logoff,15,6,0.0,2,,,,,,,,,,
{H8G0-T2YD13QF-0757IUVI},2011-02-08 15:53:00,AJR0319,PC-4736,logoff,15,1,0.0,2,,,,,,,,,,
{F7G1-T9WA75JX-7792LGWJ},2010-05-10 15:37:00,AJR0319,PC-4736,logoff,15,0,0.0,2,,,,,,,,,,
{C1P3-S6CW68EO-9028NGTZ},2010-06-07 15:53:00,JDB0169,PC-7502,logoff,15,0,0.0,2,,,,,,,,,,
{C1W6-Q4TO18WG-4194MVDD},2010-08-17 15:41:00,JDB0169,PC-7502,logoff,15,1,0.0,2,,,,,,,,,,
{Z7I2-U9ER11XA-8889AISP},2011-02-09 15:39:00,JDB0169,PC-7502,logoff,15,2,0.0,2,,,,,,,,,,
{D6X0-V3RE07ID-5100VZHJ},2011-03-16 17:10:00,OBH0499,PC-7989,logoff,17,2,0.0,2,,,,,,,,,,
{Q5Y3-W2QD92OP-2231CYJB},2011-02-13 17:29:00,OBH0499,PC-7989,logoff,17,6,0.0,2,,,,,,,,,,
{N7V3-B2QW49FE-2505AVAN},2011-01-01 15:43:32,OBH0499,PC-4124,logoff,15,5,0.0,2,,,,,,,,,,
{J9D5-F9NA32ZX-5727QBBX},2011-03-16 17:44:00,THR0873,PC-4804,logoff,17,2,0.0,2,,,,,,,,,,
{R2X0-T5YJ85NP-8486DOLS},2010-02-17 17:59:00,THR0873,PC-4804,logoff,17,2,0.0,2,,,,,,,,,,
{M5C3-K8FK72ZK-5495HMKP},2010-01-22 17:51:00,THR0873,PC-4804,logoff,17,4,0.0,2,,,,,,,,,,
{M4E9-U7RG34QO-6872MJGH},2010-01-12 16:09:00,KBP0008,PC-3851,logoff,16,1,0.0,2,,,,,,,,,,
{U9P3-U5EF45SB-1122ZFUC},2010-02-01 14:05:49,KBP0008,PC-4124,logoff,14,0,0.0,2,,,,,,,,,,
{G5I6-Z9VO40MR-4719AOGY},2010-02-10 15:57:00,KBP0008,PC-3851,logoff,15,2,0.0,2,,,,,,,,,,
{U6X1-D4BZ04ZF-7339XUHZ},2011-04-08 18:16:00,HSB0196,PC-8001,logoff,18,4,0.0,2,,,,,,,,,,
{F7N3-Q9RB88RU-9021UUNB},2010-03-18 18:22:00,HSB0196,PC-8001,logoff,18,3,0.0,2,,,,,,,,,,
{G6H4-I4US81PP-3260HKXD},2010-11-09 18:11:00,HSB0196,PC-8001,logoff,18,1,0.0,2,,,,,,,,,,
{C4N5-D5ZO64EG-4360DZYY},2010-03-30 16:59:00,MDM0625,PC-4984,logoff,16,1,0.0,2,,,,,,,,,,
{K7J0-T7GM32DY-2185IAOP},2010-09-30 17:09:00,MDM0625,PC-4984,logoff,17,3,0.0,2,,,,,,,,,,
{Q0B4-I7FR06TQ-1502QNWT},2010-11-17 17:02:00,MDM0625,PC-4984,logoff,17,2,0.0,2,,,,,,,,,,
{N4Z5-X2DV07DU-3300GJMW},2010-07-23 15:57:00,NAF0326,PC-0384,logoff,15,4,0.0,2,,,,,,,,,,
{Z8L7-O8VZ29WT-2676IHZM},2010-11-18 15:59:00,NAF0326,PC-0384,logoff,15,3,0.0,2,,,,,,,,,,
{Y6U9-Z4ZG13RM-7151PYCP},2010-05-20 15:35:00,NAF0326,PC-0384,logoff,15,3,0.0,2,,,,,,,,,,
{H1W8-P9IY54EY-2240IXHQ},2010-06-07 17:10:00,KWC0004,PC-2017,logoff,17,0,0.0,2,,,,,,,,,,
{E5N4-P8YD03WV-0128BFPZ},2010-08-17 16:58:00,KWC0004,PC-2017,logoff,16,1,0.0,2,,,,,,,,,,
{U1R3-W4EC51IK-6595QTYC},2011-02-09 17:00:00,KWC0004,PC-2017,logoff,17,2,0.0,2,,,,,,,,,,
{S3K6-V1XB65DC-2925LNDY},2010-06-18 17:52:00,HRB0351,PC-0697,logoff,17,4,0.0,2,,,,,,,,,,
{H8L9-M1JR94IQ-0468YFPR},2011-01-27 17:59:00,HRB0351,PC-0697,logoff,17,3,0.0,2,,,,,,,,,,
{F8Y7-Z2JK58LL-1933GSOT},2010-07-27 18:03:00,HRB0351,PC-0697,logoff,18,1,0.0,2,,,,,,,,,,
{G4A1-X1AJ73CC-4998IIPG},2010-11-29 17:42:00,KKW0879,PC-2531,logoff,17,0,0.0,2,,,,,,,,,,
{Y6W6-C3LA42WA-1551JYQT},2010-02-16 17:49:00,KKW0879,PC-2531,logoff,17,1,0.0,2,,,,,,,,,,
{U3K7-S6GV61JR-8150FKPX},2011-01-04 17:58:00,KKW0879,PC-2531,logoff,17,1,0.0,2,,,,,,,,,,
{V6U8-F2WH92BC-3557ZYDI},2010-10-29 07:03:00,HTH0007,PC-8851,logon,7,4,1.0,1,,,,,,,,,,
{B9A9-V9KG18IV-5293FIQS},2010-03-23 07:01:00,HTH0007,PC-8851,logon,7,1,1.0,1,,,,,,,,,,
{B0R1-U6ST24DI-0883JHLZ},2010-04-16 06:57:00,HTH0007,PC-8851,logon,6,4,1.0,1,,,,,,,,,,
{W7D9-J5TF65SA-5869EICC},2010-06-29 10:52:39,RZC0746,PC-7500,logon,10,1,1.0,1,,,,,,,,,,
{O4E5-C5OS70EG-3392OJIW},2011-04-14 11:32:35,RZC0746,PC-7500,logon,11,3,1.0,1,,,,,,,,,,
{L1P1-I3ZC47CT-1970LGFC},2010-01-19 10:16:35,RZC0746,PC-7500,logon,10,1,1.0,1,,,,,,,,,,
{Q6T0-Q4YN90WO-0483EPXO},2010-02-09 07:52:00,ATE0869,PC-1313,logon,7,1,1.0,1,,,,,,,,,,
{A3P2-Z1SO75MA-6040ZGWA},2010-09-14 07:46:00,ATE0869,PC-1313,logon,7,1,1.0,1,,,,,,,,,,
{A2B9-D5KF43RD-9737EGID},2010-05-01 07:54:00,ATE0869,PC-1313,logon,7,5,1.0,1,,,,,,,,,,
{V1O7-B4XA99ID-4807YYTF},2011-02-16 12:27:20,GKO0078,PC-4233,logon,12,2,1.0,1,,,,,,,,,,
{L0E9-I1LW30YM-8063WRJK},2010-12-30 13:01:04,GKO0078,PC-4233,logon,13,3,1.0,1,,,,,,,,,,
{B4U9-M5CG63WL-0215WILF},2011-04-12 11:37:44,GKO0078,PC-4233,logon,11,1,1.0,1,,,,,,,,,,
{V0X7-M1PO67AH-1508RBUQ},2010-03-01 13:33:47,BTW0005,PC-4124,logon,13,0,1.0,1,,,,,,,,,,
{Z0D7-G2NJ13LT-4534QXXZ},2010-03-10 07:27:00,BTW0005,PC-2915,logon,7,2,1.0,1,,,,,,,,,,
{M3K8-Z5PU61MR-8484QANF},2010-02-04 07:31:00,BTW0005,PC-2915,logon,7,3,1.0,1,,,,,,,,,,
{Z1X3-M6WD45MA-5163PVTC},2010-08-20 07:33:00,JCR0172,PC-6713,logon,7,4,1.0,1,,,,,,,,,,
{V1P9-P0UM61HY-8880QXWD},2010-12-24 07:45:00,JCR0172,PC-6713,logon,7,4,1.0,1,,,,,,,,,,
{G5R5-O7LN10EK-2684UUXZ},2011-02-19 07:41:00,JCR0172,PC-6713,logon,7,5,1.0,1,,,,,,,,,,
{O1N6-M6PS91LD-4182OPVC},2010-06-29 08:01:00,HPH0075,PC-2417,logon,8,1,1.0,1,,,,,,,,,,
{U8L9-G8SM22PX-0462EQMC},2011-04-01 08:02:00,HPH0075,PC-2417,logon,8,4,1.0,1,,,,,,,,,,
{X7D6-Q3TB99CT-2612NWRE},2010-02-21 13:36:57,HPH0075,PC-2417,logon,13,6,1.0,1,,,,,,,,,,
{R7L4-U6YY06HK-4636FILN},2010-06-07 08:30:00,HCS0003,PC-3054,logon,8,0,1.0,1,,,,,,,,,,
{N7V8-X2ML00DO-9174KFEW},2010-08-17 08:18:00,HCS0003,PC-3054,logon,8,1,1.0,1,,,,,,,,,,
{M1L7-E2YD74OE-2905HGHR},2011-02-09 08:33:00,HCS0003,PC-3054,logon,8,2,1.0,1,,,,,,,,,,
{X5V4-M0ON94NT-1605FXHI},2010-09-24 08:10:00,QRM0739,PC-7343,logon,8,4,1.0,1,,,,,,,,,,
{J0X4-P3FE46MW-5109NQLL},2010-02-18 07:49:00,QRM0739,PC-7343,logon,7,3,1.0,1,,,,,,,,,,
{Z9R7-Q4UT76UE-5254NRBS},2010-01-25 07:59:00,QRM0739,PC-7343,logon,7,0,1.0,1,,,,,,,,,,
{Q8B7-A3TG73EW-7341AXAQ},2010-10-13 08:00:00,MSS0001,PC-3952,logon,8,2,1.0,1,,,,,,,,,,
{Z6A6-W7CR83WI-6583ZOCO},2010-11-02 12:51:15,MSS0001,PC-3952,logon,12,1,1.0,1,,,,,,,,,,
{S1B9-C4KL74NY-1575HRRX},2010-05-17 13:25:48,MSS0001,PC-3952,logon,13,0,1.0,1,,,,,,,,,,
{Z8T0-V7CQ51GW-9298LQCA},2011-01-10 12:06:07,LBF0214,PC-3819,logon,12,0,1.0,1,,,,,,,,,,
{C0Y1-P6DJ86EY-7795DGCK},2010-09-14 13:09:07,LBF0214,PC-3819,logon,13,1,1.0,1,,,,,,,,,,
{N5G5-Y2GL51US-6943OSZP},2010-04-15 09:16:02,LBF0214,PC-4124,logon,9,3,1.0,1,,,,,,,,,,
{Q5S0-B6TA16CI-4379HOGN},2011-02-03 08:37:00,TVS0006,PC-5873,logon,8,3,1.0,1,,,,,,,,,,
{M9M1-E7KM73PO-2319EGHN},2010-07-19 08:48:00,TVS0006,PC-5873,logon,8,0,1.0,1,,,,,,,,,,
{C1K6-R7SC04RP-4732FMWK},2011-03-15 08:36:00,TVS0006,PC-5873,logon,8,1,1.0,1,,,,,,,,,,
{Z0O3-E2BY90LL-8070SFEK},2011-02-25 12:21:30,DLM0051,PC-0166,logon,12,4,1.0,1,,,,,,,,,,
{R4D8-F9MM90XK-8595DXDY},2010-12-27 07:01:00,DLM0051,PC-0166,logon,7,0,1.0,1,,,,,,,,,,
{S8I7-V4GM91HC-5608MZVG},2010-03-15 14:27:02,DLM0051,PC-4124,logon,14,0,1.0,1,,,,,,,,,,
{C8J6-S5MF00LL-9922MQFG},2011-03-08 07:15:00,TVS0050,PC-2174,logon,7,1,1.0,1,,,,,,,,,,
