id,date,user,pc,activity,activity_binary,hour,dayofweek,activity_code,to,cc,bcc,from,size,attachments,content,content_clean,filename,url
{Y2Q8-T2SJ53XE-6477GFKJ},2011-04-08 08:04:00,CNE0352,PC-2766,logon,1.0,8,4,1,,,,,,,,,,
{C6C1-O3MO41UL-2736USEE},2010-08-13 16:22:00,DJB0159,PC-3907,logoff,0.0,16,4,2,,,,,,,,,,
{T5Y5-S3CY19NJ-3036QHVS},2010-02-17 16:22:00,DJB0159,PC-3907,logoff,0.0,16,2,2,,,,,,,,,,
{T0O7-K5TP83GT-7217DEYY},2010-01-22 16:17:00,DJB0159,PC-3907,logoff,0.0,16,4,2,,,,,,,,,,
{A1T5-T0XQ09ZF-1603LAST},2011-03-22 16:10:00,DJB0159,PC-3907,logoff,0.0,16,1,2,,,,,,,,,,
{F7I1-E3HA72OF-0714GBGT},2010-03-22 16:18:00,DJB0159,PC-3907,logoff,0.0,16,0,2,,,,,,,,,,
{N5F1-N1OV03NE-1245IMUP},2010-03-26 15:57:00,JCR0172,PC-6713,logoff,0.0,15,4,2,,,,,,,,,,
{Q7W2-D6IE56FE-3907MSNU},2010-09-20 15:52:00,JCR0172,PC-6713,logoff,0.0,15,0,2,,,,,,,,,,
{G9B0-Y0BM24VP-7450LPQJ},2010-11-09 15:44:00,JCR0172,PC-6713,logoff,0.0,15,1,2,,,,,,,,,,
{U2C7-G1YH59OZ-8825BVDP},2010-02-09 15:55:00,JCR0172,PC-6713,logoff,0.0,15,1,2,,,,,,,,,,
{L4Y2-J9JO02CW-5370OXEC},2010-02-20 15:44:00,JCR0172,PC-6713,logoff,0.0,15,5,2,,,,,,,,,,
{C4N5-D5ZO64EG-4360DZYY},2010-03-30 16:59:00,MDM0625,PC-4984,logoff,0.0,16,1,2,,,,,,,,,,
{K7J0-T7GM32DY-2185IAOP},2010-09-30 17:09:00,MDM0625,PC-4984,logoff,0.0,17,3,2,,,,,,,,,,
{Q0B4-I7FR06TQ-1502QNWT},2010-11-17 17:02:00,MDM0625,PC-4984,logoff,0.0,17,2,2,,,,,,,,,,
{Y9O2-G1AT09RQ-0179SOHG},2010-02-15 17:02:00,MDM0625,PC-4984,logoff,0.0,17,0,2,,,,,,,,,,
{B3I4-A6IY28NS-6367ETSV},2010-02-25 17:00:00,MDM0625,PC-4984,logoff,0.0,17,3,2,,,,,,,,,,
{D6X0-V3RE07ID-5100VZHJ},2011-03-16 17:10:00,OBH0499,PC-7989,logoff,0.0,17,2,2,,,,,,,,,,
{Q5Y3-W2QD92OP-2231CYJB},2011-02-13 17:29:00,OBH0499,PC-7989,logoff,0.0,17,6,2,,,,,,,,,,
{N7V3-B2QW49FE-2505AVAN},2011-01-01 15:43:32,OBH0499,PC-4124,logoff,0.0,15,5,2,,,,,,,,,,
{R5R6-A9LH29BC-8264GHUP},2010-03-19 17:15:00,OBH0499,PC-7989,logoff,0.0,17,4,2,,,,,,,,,,
{C2I1-U5ZY76QN-1278PWBI},2010-10-23 00:56:31,OBH0499,PC-7989,logoff,0.0,0,5,2,,,,,,,,,,
{F4G7-W5KD02LQ-3099HIJT},2011-01-06 15:56:00,HTH0007,PC-8851,logoff,0.0,15,3,2,,,,,,,,,,
{H4P8-F6NV02AO-2250UDYJ},2010-06-15 15:59:00,HTH0007,PC-8851,logoff,0.0,15,1,2,,,,,,,,,,
{C8L4-J8EE09CC-7698UURI},2011-03-29 16:00:00,HTH0007,PC-8851,logoff,0.0,16,1,2,,,,,,,,,,
{F3A4-C5CN68NX-9288OUSS},2011-01-25 16:00:00,HTH0007,PC-8851,logoff,0.0,16,1,2,,,,,,,,,,
{P9V7-F9EI34KM-6367CWPT},2010-08-30 15:58:00,HTH0007,PC-8851,logoff,0.0,15,0,2,,,,,,,,,,
{E3V9-W7SZ94AH-9055GJJV},2011-03-17 17:55:00,SBN0866,PC-8714,logoff,0.0,17,3,2,,,,,,,,,,
{U3D1-K2BD18VT-3660NIAW},2010-02-16 17:42:00,SBN0866,PC-8714,logoff,0.0,17,1,2,,,,,,,,,,
{L3D2-R9SG08QN-8486RQNE},2010-01-21 17:39:00,SBN0866,PC-8714,logoff,0.0,17,3,2,,,,,,,,,,
{H5F7-Y1GX17EQ-2604MSIG},2011-02-28 17:40:00,SBN0866,PC-8714,logoff,0.0,17,0,2,,,,,,,,,,
{O4J2-V0SF50UM-0258AJRO},2010-03-19 17:42:00,SBN0866,PC-8714,logoff,0.0,17,4,2,,,,,,,,,,
{I3C8-M0MH21HF-7979QKBI},2011-01-10 18:38:00,SBK0161,PC-5599,logoff,0.0,18,0,2,,,,,,,,,,
{Z5L6-A6TT87YR-6283ZDTZ},2010-06-02 18:59:00,SBK0161,PC-5599,logoff,0.0,18,2,2,,,,,,,,,,
{R4M1-P5LU37JL-6714BAMJ},2010-03-23 19:00:00,SBK0161,PC-5599,logoff,0.0,19,1,2,,,,,,,,,,
{Q5E0-Q1YN40KW-2106IBFY},2011-02-11 18:45:00,SBK0161,PC-5599,logoff,0.0,18,4,2,,,,,,,,,,
{M9Z6-I0GO25RB-5509KBFH},2010-03-24 18:51:00,SBK0161,PC-5599,logoff,0.0,18,2,2,,,,,,,,,,
{N4Z5-X2DV07DU-3300GJMW},2010-07-23 15:57:00,NAF0326,PC-0384,logoff,0.0,15,4,2,,,,,,,,,,
{Z8L7-O8VZ29WT-2676IHZM},2010-11-18 15:59:00,NAF0326,PC-0384,logoff,0.0,15,3,2,,,,,,,,,,
{Y6U9-Z4ZG13RM-7151PYCP},2010-05-20 15:35:00,NAF0326,PC-0384,logoff,0.0,15,3,2,,,,,,,,,,
{M0Q6-W4ZB67YM-2504OFYL},2010-08-18 11:15:31,NAF0326,PC-3847,logoff,0.0,11,2,2,,,,,,,,,,
{F6R6-J6QG84VJ-2135YHHT},2010-04-01 15:42:00,NAF0326,PC-0384,logoff,0.0,15,3,2,,,,,,,,,,
{X8B9-M4QQ12SZ-3223MTPK},2010-06-07 19:31:00,FUM0015,PC-9208,logoff,0.0,19,0,2,,,,,,,,,,
{W6B4-S9UQ11JO-6399RPQW},2010-08-17 19:19:00,FUM0015,PC-9208,logoff,0.0,19,1,2,,,,,,,,,,
{O9W5-U5ES20ER-5833RZPV},2011-02-09 19:29:00,FUM0015,PC-9208,logoff,0.0,19,2,2,,,,,,,,,,
{R9F5-U6OY65TW-8245AIHG},2010-10-28 19:36:00,FUM0015,PC-9208,logoff,0.0,19,3,2,,,,,,,,,,
{A3U6-G7WX54TC-0618SKZD},2011-04-08 19:25:00,FUM0015,PC-9208,logoff,0.0,19,4,2,,,,,,,,,,
{J9D5-F9NA32ZX-5727QBBX},2011-03-16 17:44:00,THR0873,PC-4804,logoff,0.0,17,2,2,,,,,,,,,,
{R2X0-T5YJ85NP-8486DOLS},2010-02-17 17:59:00,THR0873,PC-4804,logoff,0.0,17,2,2,,,,,,,,,,
{M5C3-K8FK72ZK-5495HMKP},2010-01-22 17:51:00,THR0873,PC-4804,logoff,0.0,17,4,2,,,,,,,,,,
{P9Q7-E5ZX34DJ-9566EJXF},2011-02-28 17:45:00,THR0873,PC-4804,logoff,0.0,17,0,2,,,,,,,,,,
{R0E8-R1IN34OI-0347EBKH},2010-03-19 17:44:00,THR0873,PC-4804,logoff,0.0,17,4,2,,,,,,,,,,
{G2W9-J3AK30BO-7773ZSPB},2010-06-07 18:12:00,BXJ0010,PC-2231,logoff,0.0,18,0,2,,,,,,,,,,
{Z2N6-U6QC24MH-1593POZQ},2010-08-17 17:58:00,BXJ0010,PC-2231,logoff,0.0,17,1,2,,,,,,,,,,
{I9K8-I4HZ19RH-7327MRVL},2011-02-09 17:56:00,BXJ0010,PC-2231,logoff,0.0,17,2,2,,,,,,,,,,
{C0E9-J7LP84NN-0980PPOJ},2010-10-28 18:08:00,BXJ0010,PC-2231,logoff,0.0,18,3,2,,,,,,,,,,
{H8G5-R3CX14TE-5254KRKK},2011-04-08 17:56:00,BXJ0010,PC-2231,logoff,0.0,17,4,2,,,,,,,,,,
{C1P3-S6CW68EO-9028NGTZ},2010-06-07 15:53:00,JDB0169,PC-7502,logoff,0.0,15,0,2,,,,,,,,,,
{C1W6-Q4TO18WG-4194MVDD},2010-08-17 15:41:00,JDB0169,PC-7502,logoff,0.0,15,1,2,,,,,,,,,,
{Z7I2-U9ER11XA-8889AISP},2011-02-09 15:39:00,JDB0169,PC-7502,logoff,0.0,15,2,2,,,,,,,,,,
{P7Y5-S9XH75TF-2515DHKV},2010-10-28 15:45:00,JDB0169,PC-7502,logoff,0.0,15,3,2,,,,,,,,,,
{U6T2-V1TF04OF-6860KTJW},2011-04-08 15:33:00,JDB0169,PC-7502,logoff,0.0,15,4,2,,,,,,,,,,
{E6Q1-G9MX03AY-6228EVIK},2010-10-21 17:35:00,ATE0869,PC-1313,logoff,0.0,17,3,2,,,,,,,,,,
{Y7L4-M3PQ92GH-6077FTRJ},2011-02-27 17:52:00,ATE0869,PC-1313,logoff,0.0,17,6,2,,,,,,,,,,
{W8T4-L6GE22SB-6860NWFD},2010-01-08 05:38:07,ATE0869,PC-1313,logoff,0.0,5,4,2,,,,,,,,,,
{M6X8-Z8OK03UF-2175JPWT},2010-06-25 08:30:30,ATE0869,PC-4124,logoff,0.0,8,4,2,,,,,,,,,,
{J2T1-M0TC26RB-5920UQMI},2010-03-14 17:48:00,ATE0869,PC-1313,logoff,0.0,17,6,2,,,,,,,,,,
{A3G9-F7LG71II-8690PLYA},2010-05-06 16:12:00,DLM0051,PC-0166,logoff,0.0,16,3,2,,,,,,,,,,
{K4K4-Q7GT23WJ-8146ZWIF},2010-03-27 12:59:45,DLM0051,PC-4124,logoff,0.0,12,5,2,,,,,,,,,,
{C3H2-U0BK23HX-7979HRVW},2011-03-01 16:06:00,DLM0051,PC-0166,logoff,0.0,16,1,2,,,,,,,,,,
{J4D0-W5TW58IN-5092HCRN},2010-09-13 15:58:00,DLM0051,PC-0166,logoff,0.0,15,0,2,,,,,,,,,,
{M2Q5-Q8XW31OC-9189AQHK},2010-03-12 16:05:00,DLM0051,PC-0166,logoff,0.0,16,4,2,,,,,,,,,,
{M4X0-R8JA32JP-8833BLKL},2010-02-25 17:03:00,NAH0503,PC-8267,logoff,0.0,17,3,2,,,,,,,,,,
{F4I1-T4NU83AZ-1870MYNJ},2010-03-19 17:30:00,NAH0503,PC-8267,logoff,0.0,17,4,2,,,,,,,,,,
{U6F1-V3PC40SD-4044ECMN},2010-02-06 10:29:26,NAH0503,PC-4124,logoff,0.0,10,5,2,,,,,,,,,,
{J9L8-X2VI16EG-1974NMSJ},2011-05-06 17:19:00,NAH0503,PC-8267,logoff,0.0,17,4,2,,,,,,,,,,
{U1D2-O2ZP79AL-3059MCAT},2010-11-12 17:03:00,NAH0503,PC-8267,logoff,0.0,17,4,2,,,,,,,,,,
{O4B3-V0ZQ66RN-9482KXBT},2010-06-07 15:44:00,BTS0011,PC-1232,logoff,0.0,15,0,2,,,,,,,,,,
{I8P9-D6WF77SJ-5421VDIO},2010-08-17 15:30:00,BTS0011,PC-1232,logoff,0.0,15,1,2,,,,,,,,,,
{A4B0-Q3GA74HO-0442ZBSP},2011-02-09 15:27:00,BTS0011,PC-1232,logoff,0.0,15,2,2,,,,,,,,,,
{Y7L1-O8RJ18LW-2707CCMO},2010-10-28 15:30:00,BTS0011,PC-1232,logoff,0.0,15,3,2,,,,,,,,,,
{Q8N9-V5NP10EF-7966JVFZ},2011-04-08 15:29:00,BTS0011,PC-1232,logoff,0.0,15,4,2,,,,,,,,,,
{O5O0-T9IV15MJ-2070BMWF},2010-06-04 16:57:00,RZC0746,PC-7500,logoff,0.0,16,4,2,,,,,,,,,,
{K2A3-U6JS34UV-5984RMLC},2011-01-08 17:09:00,RZC0746,PC-7500,logoff,0.0,17,5,2,,,,,,,,,,
{T4Z4-T8YE21VY-0009ZJOT},2010-01-07 17:11:00,RZC0746,PC-7500,logoff,0.0,17,3,2,,,,,,,,,,
{Z8Y2-B7PJ94XL-8756HLBN},2011-01-31 17:15:00,RZC0746,PC-7500,logoff,0.0,17,0,2,,,,,,,,,,
{W0O3-R7QO09GE-4284ORDO},2010-03-20 12:54:39,RZC0746,PC-4124,logoff,0.0,12,5,2,,,,,,,,,,
{R4R5-C2ZO65OR-8744CDPY},2010-01-07 06:23:52,TVS0050,PC-2174,logoff,0.0,6,3,2,,,,,,,,,,
{T0T3-P9IG72OS-5745RDNG},2011-04-01 15:13:00,TVS0050,PC-2174,logoff,0.0,15,4,2,,,,,,,,,,
{R8N4-D4WR93OE-6437AGUN},2010-04-06 07:54:49,TVS0050,PC-4124,logoff,0.0,7,1,2,,,,,,,,,,
{Q1Y3-H1NC33OA-9334QHBZ},2011-03-30 21:12:08,TVS0050,PC-2174,logoff,0.0,21,2,2,,,,,,,,,,
{K6H1-Q0HL41GH-8805UVSR},2011-02-22 07:30:51,TVS0050,PC-4124,logoff,0.0,7,1,2,,,,,,,,,,
{M6T4-T3WQ85YI-8136VIHE},2010-06-07 16:48:00,DTT0076,PC-9973,logoff,0.0,16,0,2,,,,,,,,,,
{V2C4-E0GR83PM-3268BJCF},2010-08-17 16:36:00,DTT0076,PC-9973,logoff,0.0,16,1,2,,,,,,,,,,
{P0Y3-J4CN36SQ-2394IRKT},2011-02-09 16:53:00,DTT0076,PC-9973,logoff,0.0,16,2,2,,,,,,,,,,
{C1L4-G3EJ22LX-1314ACEK},2010-10-28 16:58:00,DTT0076,PC-9973,logoff,0.0,16,3,2,,,,,,,,,,
{X5K5-A0ST60TJ-1854VEOF},2011-04-08 16:35:00,DTT0076,PC-9973,logoff,0.0,16,4,2,,,,,,,,,,
{K3I7-V9HT34OG-0102BMSD},2010-06-07 15:12:00,MSS0001,PC-3952,logoff,0.0,15,0,2,,,,,,,,,,
{T4F4-P2MY07GP-4369MQKY},2010-08-17 15:00:00,MSS0001,PC-3952,logoff,0.0,15,1,2,,,,,,,,,,
{Q5P2-N0BC93TM-3444XJCB},2011-02-09 15:00:00,MSS0001,PC-3952,logoff,0.0,15,2,2,,,,,,,,,,
{C5X4-V2SE80QG-3423KLNX},2010-10-28 15:11:00,MSS0001,PC-3952,logoff,0.0,15,3,2,,,,,,,,,,
{V9A8-J6FF20HR-5918DXNB},2011-04-08 14:58:00,MSS0001,PC-3952,logoff,0.0,14,4,2,,,,,,,,,,
{D1B3-J9DS77FU-6206WGGG},2010-11-15 06:46:13,AJF0370,PC-7206,logoff,0.0,6,0,2,,,,,,,,,,
{I2S4-S7GF01FF-0342TOON},2010-04-07 00:14:15,AJF0370,PC-4560,logoff,0.0,0,2,2,,,,,,,,,,
{K5S9-K9TR47XC-1810RVRD},2010-03-29 16:35:12,AJF0370,PC-4633,logoff,0.0,16,0,2,,,,,,,,,,
{R2J5-F7XR68YA-3594VHVN},2010-09-17 16:14:00,AJF0370,PC-8651,logoff,0.0,16,4,2,,,,,,,,,,
{R7S0-E0YB33YK-2709FWOP},2010-05-19 13:12:55,AJF0370,PC-0697,logoff,0.0,13,2,2,,,,,,,,,,
{X0H3-Y7CK60MP-2665IGJA},2010-09-24 16:55:00,QRM0739,PC-7343,logoff,0.0,16,4,2,,,,,,,,,,
{G1O7-U2GP34QU-5145QBYD},2010-02-18 16:50:00,QRM0739,PC-7343,logoff,0.0,16,3,2,,,,,,,,,,
{J5U3-S3MM47JZ-1570VQGK},2010-01-25 17:02:00,QRM0739,PC-7343,logoff,0.0,17,0,2,,,,,,,,,,
{E7O4-H2FZ35SP-4076PRRL},2011-02-28 16:52:00,QRM0739,PC-7343,logoff,0.0,16,0,2,,,,,,,,,,
{M0B4-F1AV57EM-8653IMVH},2010-03-19 16:46:00,QRM0739,PC-7343,logoff,0.0,16,4,2,,,,,,,,,,
{V5N3-Y8XQ54XY-9758VJJK},2010-06-07 18:49:00,AMM0014,PC-7052,logoff,0.0,18,0,2,,,,,,,,,,
{Q3F5-P0RH30UN-4820CCZF},2010-08-17 18:42:00,AMM0014,PC-7052,logoff,0.0,18,1,2,,,,,,,,,,
{D8N8-R1UZ01MO-6784TFRN},2011-02-09 18:41:00,AMM0014,PC-7052,logoff,0.0,18,2,2,,,,,,,,,,
{O4M8-C8DI57EK-7451LFFM},2010-10-28 18:48:00,AMM0014,PC-7052,logoff,0.0,18,3,2,,,,,,,,,,
{G8V0-G9JY81JJ-6765DINP},2011-04-08 18:44:00,AMM0014,PC-7052,logoff,0.0,18,4,2,,,,,,,,,,
{I9F9-J2DF80HL-7877GAVB},2011-01-27 16:13:00,LBH0942,PC-3640,logoff,0.0,16,3,2,,,,,,,,,,
{J5Z9-N3CE23CW-1821DKQV},2010-02-14 16:22:00,LBH0942,PC-3640,logoff,0.0,16,6,2,,,,,,,,,,
{L1I0-X8FW81ZH-9769ZNSZ},2011-02-06 16:15:00,LBH0942,PC-3640,logoff,0.0,16,6,2,,,,,,,,,,
{T4K5-O9NV09RV-1155DIIY},2011-02-03 16:21:00,LBH0942,PC-3640,logoff,0.0,16,3,2,,,,,,,,,,
{Y8Y8-L5MU12NS-8191HJAP},2010-06-20 16:12:00,LBH0942,PC-3640,logoff,0.0,16,6,2,,,,,,,,,,
{B7G6-F8EG73PG-3616XCLG},2010-09-23 15:56:00,NWK0215,PC-8370,logoff,0.0,15,3,2,,,,,,,,,,
{O9Y8-N4DS84CJ-3514LLQV},2010-03-16 23:28:46,NWK0215,PC-8370,logoff,0.0,23,1,2,,,,,,,,,,
{Q2A4-R1JN64RW-0425XSPP},2010-10-13 15:52:00,NWK0215,PC-8370,logoff,0.0,15,2,2,,,,,,,,,,
{K9H9-O6YD45YY-1016RLFY},2010-06-02 15:33:00,NWK0215,PC-8370,logoff,0.0,15,2,2,,,,,,,,,,
{O1S5-U3CZ49MZ-8078SVGA},2010-04-15 15:48:00,NWK0215,PC-8370,logoff,0.0,15,3,2,,,,,,,,,,
{P3X8-I1US09DA-2180HEUL},2010-06-07 17:38:00,SLB0049,PC-6402,logoff,0.0,17,0,2,,,,,,,,,,
{S6Q6-T5NH38IJ-0269HCAF},2010-08-17 17:23:00,SLB0049,PC-6402,logoff,0.0,17,1,2,,,,,,,,,,
{R7T2-Q9CJ55HW-6764FOIA},2011-02-09 17:21:00,SLB0049,PC-6402,logoff,0.0,17,2,2,,,,,,,,,,
{T3S1-I6PC11VM-0335DIAU},2010-10-28 17:31:00,SLB0049,PC-6402,logoff,0.0,17,3,2,,,,,,,,,,
{R6U6-W0OK81BG-0577UYUA},2011-04-08 17:25:00,SLB0049,PC-6402,logoff,0.0,17,4,2,,,,,,,,,,
{F3E0-E9GR02AM-7459EGYK},2010-11-08 10:50:53,RHY0079,PC-4124,logoff,0.0,10,0,2,,,,,,,,,,
{O3W3-I8PN08HL-0758MAMR},2010-03-01 18:27:00,RHY0079,PC-1896,logoff,0.0,18,0,2,,,,,,,,,,
{D5V5-U8KN39AU-0935NWNV},2011-01-04 18:11:00,RHY0079,PC-1896,logoff,0.0,18,1,2,,,,,,,,,,
{K1A2-J2VT96GD-3253LJAA},2011-02-25 10:29:33,RHY0079,PC-4124,logoff,0.0,10,4,2,,,,,,,,,,
{Z7R4-M1KL07RF-6364GKUH},2010-03-18 18:20:00,RHY0079,PC-1896,logoff,0.0,18,3,2,,,,,,,,,,
{G4A1-X1AJ73CC-4998IIPG},2010-11-29 17:42:00,KKW0879,PC-2531,logoff,0.0,17,0,2,,,,,,,,,,
{Y6W6-C3LA42WA-1551JYQT},2010-02-16 17:49:00,KKW0879,PC-2531,logoff,0.0,17,1,2,,,,,,,,,,
{U3K7-S6GV61JR-8150FKPX},2011-01-04 17:58:00,KKW0879,PC-2531,logoff,0.0,17,1,2,,,,,,,,,,
{Z5G5-I0QW96TI-3940WXPC},2011-03-18 17:57:00,KKW0879,PC-2531,logoff,0.0,17,4,2,,,,,,,,,,
{D9F2-S5MK02RC-9907HQRC},2010-06-18 17:43:00,KKW0879,PC-2531,logoff,0.0,17,4,2,,,,,,,,,,
{Z6A9-P4HI59SU-4054MMEJ},2010-03-01 17:22:00,GKO0078,PC-4233,logoff,0.0,17,0,2,,,,,,,,,,
{V4V7-I1SI80NV-4553YSOP},2010-03-18 07:10:03,GKO0078,PC-4124,logoff,0.0,7,3,2,,,,,,,,,,
{R6S6-Y8PI77JF-7870DQME},2010-02-04 17:15:00,GKO0078,PC-4233,logoff,0.0,17,3,2,,,,,,,,,,
{F3K3-H8EB62LZ-6173NUPO},2011-01-31 17:14:00,GKO0078,PC-4233,logoff,0.0,17,0,2,,,,,,,,,,
{S9Y2-Q5PN27JS-6632YLGS},2010-09-15 17:21:00,GKO0078,PC-4233,logoff,0.0,17,2,2,,,,,,,,,,
{E1X0-W3QT25HO-3167FRHG},2011-04-05 17:00:00,GZC0735,PC-8219,logoff,0.0,17,1,2,,,,,,,,,,
{A3X9-T7UO37TP-9200XNAS},2010-03-18 16:59:00,GZC0735,PC-8219,logoff,0.0,16,3,2,,,,,,,,,,
{B1T2-M0DW15ZS-0889YTKB},2010-11-05 10:05:31,GZC0735,PC-4124,logoff,0.0,10,4,2,,,,,,,,,,
{Q3Y9-O3AG50ZT-5094YMBH},2010-06-24 12:38:23,GZC0735,PC-4124,logoff,0.0,12,3,2,,,,,,,,,,
{D8R5-J6IN62XE-1118NTRN},2010-11-26 16:57:00,GZC0735,PC-8219,logoff,0.0,16,4,2,,,,,,,,,,
{U1S6-H3JD12AO-9282YNTK},2010-08-11 16:54:00,JBD0616,PC-1479,logoff,0.0,16,2,2,,,,,,,,,,
{N7Q9-M3QJ78TP-5043FXCU},2010-02-12 16:56:00,JBD0616,PC-1479,logoff,0.0,16,4,2,,,,,,,,,,
{X6D4-S2XX31BR-5632FKMZ},2010-01-22 17:00:00,JBD0616,PC-1479,logoff,0.0,17,4,2,,,,,,,,,,
{M3E1-U5JK52FZ-3548REOA},2011-03-22 17:01:00,JBD0616,PC-1479,logoff,0.0,17,1,2,,,,,,,,,,
{N7K6-V9FU10CX-8978GUPJ},2010-03-17 17:04:00,JBD0616,PC-1479,logoff,0.0,17,2,2,,,,,,,,,,
{O4A7-Z0YR38PA-3487FTHO},2010-06-07 15:39:00,AMD0077,PC-0330,logoff,0.0,15,0,2,,,,,,,,,,
{K3U4-K3FA04ZD-8528NZTL},2010-08-17 15:26:00,AMD0077,PC-0330,logoff,0.0,15,1,2,,,,,,,,,,
{E5I1-F7RF23OZ-2200RYPP},2011-02-09 15:43:00,AMD0077,PC-0330,logoff,0.0,15,2,2,,,,,,,,,,
{D4X7-I2JF85CQ-4134HXRZ},2010-10-28 15:43:00,AMD0077,PC-0330,logoff,0.0,15,3,2,,,,,,,,,,
{E9F8-K9OY82LZ-1007TACL},2011-04-08 15:24:00,AMD0077,PC-0330,logoff,0.0,15,4,2,,,,,,,,,,
{Y8N8-U5LA28BU-8690WOIA},2010-06-07 17:45:00,WKF0012,PC-9966,logoff,0.0,17,0,2,,,,,,,,,,
{F7R3-Z6VP01WJ-7370GWKY},2010-08-17 17:43:00,WKF0012,PC-9966,logoff,0.0,17,1,2,,,,,,,,,,
{X8T6-E1OU76QS-7348AZFF},2011-02-09 17:45:00,WKF0012,PC-9966,logoff,0.0,17,2,2,,,,,,,,,,
{N9I0-D1FJ66AW-9149EUUX},2010-10-28 17:49:00,WKF0012,PC-9966,logoff,0.0,17,3,2,,,,,,,,,,
{X8G2-G2VR95KJ-7780RPZX},2011-04-08 17:43:00,WKF0012,PC-9966,logoff,0.0,17,4,2,,,,,,,,,,
{W9D2-G0PW92NP-8986SMKC},2010-06-07 18:05:00,VIA0063,PC-2684,logoff,0.0,18,0,2,,,,,,,,,,
{J9J8-P6LJ28TC-4066EPFG},2010-08-17 17:56:00,VIA0063,PC-2684,logoff,0.0,17,1,2,,,,,,,,,,
{R7A7-E6DT88UN-4428LPCJ},2011-02-09 18:00:00,VIA0063,PC-2684,logoff,0.0,18,2,2,,,,,,,,,,
{F1M8-W6SX77UH-3853TFQG},2010-10-28 18:08:00,VIA0063,PC-2684,logoff,0.0,18,3,2,,,,,,,,,,
{B8T4-K7KH18QD-9455EZII},2011-04-08 17:59:00,VIA0063,PC-2684,logoff,0.0,17,4,2,,,,,,,,,,
{S3K6-V1XB65DC-2925LNDY},2010-06-18 17:52:00,HRB0351,PC-0697,logoff,0.0,17,4,2,,,,,,,,,,
{H8L9-M1JR94IQ-0468YFPR},2011-01-27 17:59:00,HRB0351,PC-0697,logoff,0.0,17,3,2,,,,,,,,,,
{F8Y7-Z2JK58LL-1933GSOT},2010-07-27 18:03:00,HRB0351,PC-0697,logoff,0.0,18,1,2,,,,,,,,,,
{Y7W4-G4KY47KC-8524GWXH},2011-03-10 17:50:00,HRB0351,PC-0697,logoff,0.0,17,3,2,,,,,,,,,,
{H0O8-G6XH61XH-9915TLBN},2011-05-11 17:48:00,HRB0351,PC-0697,logoff,0.0,17,2,2,,,,,,,,,,
{I4I7-C6AS69BZ-6619IORV},2011-03-31 17:00:00,LRR0148,PC-4275,logoff,0.0,17,3,2,,,,,,,,,,
{P2T2-H3CL33BB-7401KXRN},2010-03-10 16:54:00,LRR0148,PC-4275,logoff,0.0,16,2,2,,,,,,,,,,
{Y9X5-D0FC27GE-2791HVDM},2010-11-16 07:02:56,LRR0148,PC-4124,logoff,0.0,7,1,2,,,,,,,,,,
{L3K7-B7TK26JF-6513JDUN},2010-03-23 17:06:00,LRR0148,PC-4275,logoff,0.0,17,1,2,,,,,,,,,,
{O9R3-M0ZX84BI-2928UONA},2011-02-25 17:15:00,LRR0148,PC-4275,logoff,0.0,17,4,2,,,,,,,,,,
{G4W6-Z4FX03DH-7563NZCY},2010-06-15 16:18:00,CMB0912,PC-6539,logoff,0.0,16,1,2,,,,,,,,,,
{Q9X3-Q1SJ86QG-5228HLSX},2010-04-29 16:12:00,CMB0912,PC-6539,logoff,0.0,16,3,2,,,,,,,,,,
{E3W7-H1SA64QL-7650GHMB},2010-01-07 16:26:00,CMB0912,PC-6539,logoff,0.0,16,3,2,,,,,,,,,,
{E1J9-F0KY74CA-5583FKSK},2010-03-15 16:20:00,CMB0912,PC-6539,logoff,0.0,16,0,2,,,,,,,,,,
{D8R0-A8DU65WB-3452RVOG},2011-03-21 16:13:00,CMB0912,PC-6539,logoff,0.0,16,0,2,,,,,,,,,,
{R4T7-T0DR55VO-2401XMGV},2010-06-07 17:38:00,HCS0003,PC-3054,logoff,0.0,17,0,2,,,,,,,,,,
{R0N1-S5OZ06QA-0716TEOQ},2010-08-17 17:23:00,HCS0003,PC-3054,logoff,0.0,17,1,2,,,,,,,,,,
{J0H4-M7VU50OS-6485RKXG},2011-02-09 17:30:00,HCS0003,PC-3054,logoff,0.0,17,2,2,,,,,,,,,,
{O2I9-K2YS66DV-4999TRNC},2010-10-28 17:43:00,HCS0003,PC-3054,logoff,0.0,17,3,2,,,,,,,,,,
{V9K7-D3QP37ZY-5547SBLS},2011-04-08 17:27:00,HCS0003,PC-3054,logoff,0.0,17,4,2,,,,,,,,,,
{Y6C3-J8MQ67ML-3461JEHV},2010-03-25 06:08:37,WKD0013,PC-1837,logoff,0.0,6,3,2,,,,,,,,,,
{V8A4-M7BP35UR-4976AJWX},2010-09-29 15:44:14,WKD0013,PC-3847,logoff,0.0,15,2,2,,,,,,,,,,
{W5R1-J6OG87MI-4428SIMV},2010-11-12 18:25:00,WKD0013,PC-1837,logoff,0.0,18,4,2,,,,,,,,,,
{J5F6-E8NF21FG-5863QPMV},2010-02-12 18:13:00,WKD0013,PC-1837,logoff,0.0,18,4,2,,,,,,,,,,
{H8F0-E6OZ65CM-0072OOUE},2010-02-24 18:15:00,WKD0013,PC-1837,logoff,0.0,18,2,2,,,,,,,,,,
